nepali_date,english_date,n_month,n_year
2067-09-13,2010-12-28,poush,2067
2067-09-14,2010-12-29,poush,2067
2067-09-15,2010-12-30,poush,2067
2067-09-16,2010-12-31,poush,2067
2067-09-17,2011-01-01,poush,2067
2067-09-18,2011-01-02,poush,2067
2067-09-19,2011-01-03,poush,2067
2067-09-20,2011-01-04,poush,2067
2067-09-21,2011-01-05,poush,2067
2067-09-22,2011-01-06,poush,2067
2067-09-23,2011-01-07,poush,2067
2067-09-24,2011-01-08,poush,2067
2067-09-25,2011-01-09,poush,2067
2067-09-26,2011-01-10,poush,2067
2067-09-27,2011-01-11,poush,2067
2067-09-28,2011-01-12,poush,2067
2067-09-29,2011-01-13,poush,2067
2067-09-30,2011-01-14,poush,2067
2067-10-01,2011-01-15,magh,2067
2067-10-02,2011-01-16,magh,2067
2067-10-03,2011-01-17,magh,2067
2067-10-04,2011-01-18,magh,2067
2067-10-05,2011-01-19,magh,2067
2067-10-06,2011-01-20,magh,2067
2067-10-07,2011-01-21,magh,2067
2067-10-08,2011-01-22,magh,2067
2067-10-09,2011-01-23,magh,2067
2067-10-10,2011-01-24,magh,2067
2067-10-11,2011-01-25,magh,2067
2067-10-12,2011-01-26,magh,2067
2067-10-13,2011-01-27,magh,2067
2067-10-14,2011-01-28,magh,2067
2067-10-15,2011-01-29,magh,2067
2067-10-16,2011-01-30,magh,2067
2067-10-17,2011-01-31,magh,2067
2067-10-18,2011-02-01,magh,2067
2067-10-19,2011-02-02,magh,2067
2067-10-20,2011-02-03,magh,2067
2067-10-21,2011-02-04,magh,2067
2067-10-22,2011-02-05,magh,2067
2067-10-23,2011-02-06,magh,2067
2067-10-24,2011-02-07,magh,2067
2067-10-25,2011-02-08,magh,2067
2067-10-26,2011-02-09,magh,2067
2067-10-27,2011-02-10,magh,2067
2067-10-28,2011-02-11,magh,2067
2067-10-29,2011-02-12,magh,2067
2067-11-01,2011-02-13,falgun,2067
2067-11-02,2011-02-14,falgun,2067
2067-11-03,2011-02-15,falgun,2067
2067-11-04,2011-02-16,falgun,2067
2067-11-05,2011-02-17,falgun,2067
2067-11-06,2011-02-18,falgun,2067
2067-11-07,2011-02-19,falgun,2067
2067-11-08,2011-02-20,falgun,2067
2067-11-09,2011-02-21,falgun,2067
2067-11-10,2011-02-22,falgun,2067
2067-11-11,2011-02-23,falgun,2067
2067-11-12,2011-02-24,falgun,2067
2067-11-13,2011-02-25,falgun,2067
2067-11-14,2011-02-26,falgun,2067
2067-11-15,2011-02-27,falgun,2067
2067-11-16,2011-02-28,falgun,2067
2067-11-17,2011-03-01,falgun,2067
2067-11-18,2011-03-02,falgun,2067
2067-11-19,2011-03-03,falgun,2067
2067-11-20,2011-03-04,falgun,2067
2067-11-21,2011-03-05,falgun,2067
2067-11-22,2011-03-06,falgun,2067
2067-11-23,2011-03-07,falgun,2067
2067-11-24,2011-03-08,falgun,2067
2067-11-25,2011-03-09,falgun,2067
2067-11-26,2011-03-10,falgun,2067
2067-11-27,2011-03-11,falgun,2067
2067-11-28,2011-03-12,falgun,2067
2067-11-29,2011-03-13,falgun,2067
2067-11-30,2011-03-14,falgun,2067
2067-12-01,2011-03-15,chaitra,2067
2067-12-02,2011-03-16,chaitra,2067
2067-12-03,2011-03-17,chaitra,2067
2067-12-04,2011-03-18,chaitra,2067
2067-12-05,2011-03-19,chaitra,2067
2067-12-06,2011-03-20,chaitra,2067
2067-12-07,2011-03-21,chaitra,2067
2067-12-08,2011-03-22,chaitra,2067
2067-12-09,2011-03-23,chaitra,2067
2067-12-10,2011-03-24,chaitra,2067
2067-12-11,2011-03-25,chaitra,2067
2067-12-12,2011-03-26,chaitra,2067
2067-12-13,2011-03-27,chaitra,2067
2067-12-14,2011-03-28,chaitra,2067
2067-12-15,2011-03-29,chaitra,2067
2067-12-16,2011-03-30,chaitra,2067
2067-12-17,2011-03-31,chaitra,2067
2067-12-18,2011-04-01,chaitra,2067
2067-12-19,2011-04-02,chaitra,2067
2067-12-20,2011-04-03,chaitra,2067
2067-12-21,2011-04-04,chaitra,2067
2067-12-22,2011-04-05,chaitra,2067
2067-12-23,2011-04-06,chaitra,2067
2067-12-24,2011-04-07,chaitra,2067
2067-12-25,2011-04-08,chaitra,2067
2067-12-26,2011-04-09,chaitra,2067
2067-12-27,2011-04-10,chaitra,2067
2067-12-28,2011-04-11,chaitra,2067
2067-12-29,2011-04-12,chaitra,2067
2067-12-30,2011-04-13,chaitra,2067
2068-01-01,2011-04-14,baisakh,2068
2068-01-02,2011-04-15,baisakh,2068
2068-01-03,2011-04-16,baisakh,2068
2068-01-04,2011-04-17,baisakh,2068
2068-01-05,2011-04-18,baisakh,2068
2068-01-06,2011-04-19,baisakh,2068
2068-01-07,2011-04-20,baisakh,2068
2068-01-08,2011-04-21,baisakh,2068
2068-01-09,2011-04-22,baisakh,2068
2068-01-10,2011-04-23,baisakh,2068
2068-01-11,2011-04-24,baisakh,2068
2068-01-12,2011-04-25,baisakh,2068
2068-01-13,2011-04-26,baisakh,2068
2068-01-14,2011-04-27,baisakh,2068
2068-01-15,2011-04-28,baisakh,2068
2068-01-16,2011-04-29,baisakh,2068
2068-01-17,2011-04-30,baisakh,2068
2068-01-18,2011-05-01,baisakh,2068
2068-01-19,2011-05-02,baisakh,2068
2068-01-20,2011-05-03,baisakh,2068
2068-01-21,2011-05-04,baisakh,2068
2068-01-22,2011-05-05,baisakh,2068
2068-01-23,2011-05-06,baisakh,2068
2068-01-24,2011-05-07,baisakh,2068
2068-01-25,2011-05-08,baisakh,2068
2068-01-26,2011-05-09,baisakh,2068
2068-01-27,2011-05-10,baisakh,2068
2068-01-28,2011-05-11,baisakh,2068
2068-01-29,2011-05-12,baisakh,2068
2068-01-30,2011-05-13,baisakh,2068
2068-01-31,2011-05-14,baisakh,2068
2068-02-01,2011-05-15,jestha,2068
2068-02-02,2011-05-16,jestha,2068
2068-02-03,2011-05-17,jestha,2068
2068-02-04,2011-05-18,jestha,2068
2068-02-05,2011-05-19,jestha,2068
2068-02-06,2011-05-20,jestha,2068
2068-02-07,2011-05-21,jestha,2068
2068-02-08,2011-05-22,jestha,2068
2068-02-09,2011-05-23,jestha,2068
2068-02-10,2011-05-24,jestha,2068
2068-02-11,2011-05-25,jestha,2068
2068-02-12,2011-05-26,jestha,2068
2068-02-13,2011-05-27,jestha,2068
2068-02-14,2011-05-28,jestha,2068
2068-02-15,2011-05-29,jestha,2068
2068-02-16,2011-05-30,jestha,2068
2068-02-17,2011-05-31,jestha,2068
2068-02-18,2011-06-01,jestha,2068
2068-02-19,2011-06-02,jestha,2068
2068-02-20,2011-06-03,jestha,2068
2068-02-21,2011-06-04,jestha,2068
2068-02-22,2011-06-05,jestha,2068
2068-02-23,2011-06-06,jestha,2068
2068-02-24,2011-06-07,jestha,2068
2068-02-25,2011-06-08,jestha,2068
2068-02-26,2011-06-09,jestha,2068
2068-02-27,2011-06-10,jestha,2068
2068-02-28,2011-06-11,jestha,2068
2068-02-29,2011-06-12,jestha,2068
2068-02-30,2011-06-13,jestha,2068
2068-02-31,2011-06-14,jestha,2068
2068-03-01,2011-06-15,ashar,2068
2068-03-02,2011-06-16,ashar,2068
2068-03-03,2011-06-17,ashar,2068
2068-03-04,2011-06-18,ashar,2068
2068-03-05,2011-06-19,ashar,2068
2068-03-06,2011-06-20,ashar,2068
2068-03-07,2011-06-21,ashar,2068
2068-03-08,2011-06-22,ashar,2068
2068-03-09,2011-06-23,ashar,2068
2068-03-10,2011-06-24,ashar,2068
2068-03-11,2011-06-25,ashar,2068
2068-03-12,2011-06-26,ashar,2068
2068-03-13,2011-06-27,ashar,2068
2068-03-14,2011-06-28,ashar,2068
2068-03-15,2011-06-29,ashar,2068
2068-03-16,2011-06-30,ashar,2068
2068-03-17,2011-07-01,ashar,2068
2068-03-18,2011-07-02,ashar,2068
2068-03-19,2011-07-03,ashar,2068
2068-03-20,2011-07-04,ashar,2068
2068-03-21,2011-07-05,ashar,2068
2068-03-22,2011-07-06,ashar,2068
2068-03-23,2011-07-07,ashar,2068
2068-03-24,2011-07-08,ashar,2068
2068-03-25,2011-07-09,ashar,2068
2068-03-26,2011-07-10,ashar,2068
2068-03-27,2011-07-11,ashar,2068
2068-03-28,2011-07-12,ashar,2068
2068-03-29,2011-07-13,ashar,2068
2068-03-30,2011-07-14,ashar,2068
2068-03-31,2011-07-15,ashar,2068
2068-03-32,2011-07-16,ashar,2068
2068-04-01,2011-07-17,shrawan,2068
2068-04-02,2011-07-18,shrawan,2068
2068-04-03,2011-07-19,shrawan,2068
2068-04-04,2011-07-20,shrawan,2068
2068-04-05,2011-07-21,shrawan,2068
2068-04-06,2011-07-22,shrawan,2068
2068-04-07,2011-07-23,shrawan,2068
2068-04-08,2011-07-24,shrawan,2068
2068-04-09,2011-07-25,shrawan,2068
2068-04-10,2011-07-26,shrawan,2068
2068-04-11,2011-07-27,shrawan,2068
2068-04-12,2011-07-28,shrawan,2068
2068-04-13,2011-07-29,shrawan,2068
2068-04-14,2011-07-30,shrawan,2068
2068-04-15,2011-07-31,shrawan,2068
2068-04-16,2011-08-01,shrawan,2068
2068-04-17,2011-08-02,shrawan,2068
2068-04-18,2011-08-03,shrawan,2068
2068-04-19,2011-08-04,shrawan,2068
2068-04-20,2011-08-05,shrawan,2068
2068-04-21,2011-08-06,shrawan,2068
2068-04-22,2011-08-07,shrawan,2068
2068-04-23,2011-08-08,shrawan,2068
2068-04-24,2011-08-09,shrawan,2068
2068-04-25,2011-08-10,shrawan,2068
2068-04-26,2011-08-11,shrawan,2068
2068-04-27,2011-08-12,shrawan,2068
2068-04-28,2011-08-13,shrawan,2068
2068-04-29,2011-08-14,shrawan,2068
2068-04-30,2011-08-15,shrawan,2068
2068-04-31,2011-08-16,shrawan,2068
2068-04-32,2011-08-17,shrawan,2068
2068-05-01,2011-08-18,bhadra,2068
2068-05-02,2011-08-19,bhadra,2068
2068-05-03,2011-08-20,bhadra,2068
2068-05-04,2011-08-21,bhadra,2068
2068-05-05,2011-08-22,bhadra,2068
2068-05-06,2011-08-23,bhadra,2068
2068-05-07,2011-08-24,bhadra,2068
2068-05-08,2011-08-25,bhadra,2068
2068-05-09,2011-08-26,bhadra,2068
2068-05-10,2011-08-27,bhadra,2068
2068-05-11,2011-08-28,bhadra,2068
2068-05-12,2011-08-29,bhadra,2068
2068-05-13,2011-08-30,bhadra,2068
2068-05-14,2011-08-31,bhadra,2068
2068-05-15,2011-09-01,bhadra,2068
2068-05-16,2011-09-02,bhadra,2068
2068-05-17,2011-09-03,bhadra,2068
2068-05-18,2011-09-04,bhadra,2068
2068-05-19,2011-09-05,bhadra,2068
2068-05-20,2011-09-06,bhadra,2068
2068-05-21,2011-09-07,bhadra,2068
2068-05-22,2011-09-08,bhadra,2068
2068-05-23,2011-09-09,bhadra,2068
2068-05-24,2011-09-10,bhadra,2068
2068-05-25,2011-09-11,bhadra,2068
2068-05-26,2011-09-12,bhadra,2068
2068-05-27,2011-09-13,bhadra,2068
2068-05-28,2011-09-14,bhadra,2068
2068-05-29,2011-09-15,bhadra,2068
2068-05-30,2011-09-16,bhadra,2068
2068-05-31,2011-09-17,bhadra,2068
2068-06-01,2011-09-18,ashoj,2068
2068-06-02,2011-09-19,ashoj,2068
2068-06-03,2011-09-20,ashoj,2068
2068-06-04,2011-09-21,ashoj,2068
2068-06-05,2011-09-22,ashoj,2068
2068-06-06,2011-09-23,ashoj,2068
2068-06-07,2011-09-24,ashoj,2068
2068-06-08,2011-09-25,ashoj,2068
2068-06-09,2011-09-26,ashoj,2068
2068-06-10,2011-09-27,ashoj,2068
2068-06-11,2011-09-28,ashoj,2068
2068-06-12,2011-09-29,ashoj,2068
2068-06-13,2011-09-30,ashoj,2068
2068-06-14,2011-10-01,ashoj,2068
2068-06-15,2011-10-02,ashoj,2068
2068-06-16,2011-10-03,ashoj,2068
2068-06-17,2011-10-04,ashoj,2068
2068-06-18,2011-10-05,ashoj,2068
2068-06-19,2011-10-06,ashoj,2068
2068-06-20,2011-10-07,ashoj,2068
2068-06-21,2011-10-08,ashoj,2068
2068-06-22,2011-10-09,ashoj,2068
2068-06-23,2011-10-10,ashoj,2068
2068-06-24,2011-10-11,ashoj,2068
2068-06-25,2011-10-12,ashoj,2068
2068-06-26,2011-10-13,ashoj,2068
2068-06-27,2011-10-14,ashoj,2068
2068-06-28,2011-10-15,ashoj,2068
2068-06-29,2011-10-16,ashoj,2068
2068-06-30,2011-10-17,ashoj,2068
2068-07-01,2011-10-18,kartik,2068
2068-07-02,2011-10-19,kartik,2068
2068-07-03,2011-10-20,kartik,2068
2068-07-04,2011-10-21,kartik,2068
2068-07-05,2011-10-22,kartik,2068
2068-07-06,2011-10-23,kartik,2068
2068-07-07,2011-10-24,kartik,2068
2068-07-08,2011-10-25,kartik,2068
2068-07-09,2011-10-26,kartik,2068
2068-07-10,2011-10-27,kartik,2068
2068-07-11,2011-10-28,kartik,2068
2068-07-12,2011-10-29,kartik,2068
2068-07-13,2011-10-30,kartik,2068
2068-07-14,2011-10-31,kartik,2068
2068-07-15,2011-11-01,kartik,2068
2068-07-16,2011-11-02,kartik,2068
2068-07-17,2011-11-03,kartik,2068
2068-07-18,2011-11-04,kartik,2068
2068-07-19,2011-11-05,kartik,2068
2068-07-20,2011-11-06,kartik,2068
2068-07-21,2011-11-07,kartik,2068
2068-07-22,2011-11-08,kartik,2068
2068-07-23,2011-11-09,kartik,2068
2068-07-24,2011-11-10,kartik,2068
2068-07-25,2011-11-11,kartik,2068
2068-07-26,2011-11-12,kartik,2068
2068-07-27,2011-11-13,kartik,2068
2068-07-28,2011-11-14,kartik,2068
2068-07-29,2011-11-15,kartik,2068
2068-07-30,2011-11-16,kartik,2068
2068-08-01,2011-11-17,mangsir,2068
2068-08-02,2011-11-18,mangsir,2068
2068-08-03,2011-11-19,mangsir,2068
2068-08-04,2011-11-20,mangsir,2068
2068-08-05,2011-11-21,mangsir,2068
2068-08-06,2011-11-22,mangsir,2068
2068-08-07,2011-11-23,mangsir,2068
2068-08-08,2011-11-24,mangsir,2068
2068-08-09,2011-11-25,mangsir,2068
2068-08-10,2011-11-26,mangsir,2068
2068-08-11,2011-11-27,mangsir,2068
2068-08-12,2011-11-28,mangsir,2068
2068-08-13,2011-11-29,mangsir,2068
2068-08-14,2011-11-30,mangsir,2068
2068-08-15,2011-12-01,mangsir,2068
2068-08-16,2011-12-02,mangsir,2068
2068-08-17,2011-12-03,mangsir,2068
2068-08-18,2011-12-04,mangsir,2068
2068-08-19,2011-12-05,mangsir,2068
2068-08-20,2011-12-06,mangsir,2068
2068-08-21,2011-12-07,mangsir,2068
2068-08-22,2011-12-08,mangsir,2068
2068-08-23,2011-12-09,mangsir,2068
2068-08-24,2011-12-10,mangsir,2068
2068-08-25,2011-12-11,mangsir,2068
2068-08-26,2011-12-12,mangsir,2068
2068-08-27,2011-12-13,mangsir,2068
2068-08-28,2011-12-14,mangsir,2068
2068-08-29,2011-12-15,mangsir,2068
2068-09-01,2011-12-16,poush,2068
2068-09-02,2011-12-17,poush,2068
2068-09-03,2011-12-18,poush,2068
2068-09-04,2011-12-19,poush,2068
2068-09-05,2011-12-20,poush,2068
2068-09-06,2011-12-21,poush,2068
2068-09-07,2011-12-22,poush,2068
2068-09-08,2011-12-23,poush,2068
2068-09-09,2011-12-24,poush,2068
2068-09-10,2011-12-25,poush,2068
2068-09-11,2011-12-26,poush,2068
2068-09-12,2011-12-27,poush,2068
2068-09-13,2011-12-28,poush,2068
2068-09-14,2011-12-29,poush,2068
2068-09-15,2011-12-30,poush,2068
2068-09-16,2011-12-31,poush,2068
2068-09-17,2012-01-01,poush,2068
2068-09-18,2012-01-02,poush,2068
2068-09-19,2012-01-03,poush,2068
2068-09-20,2012-01-04,poush,2068
2068-09-21,2012-01-05,poush,2068
2068-09-22,2012-01-06,poush,2068
2068-09-23,2012-01-07,poush,2068
2068-09-24,2012-01-08,poush,2068
2068-09-25,2012-01-09,poush,2068
2068-09-26,2012-01-10,poush,2068
2068-09-27,2012-01-11,poush,2068
2068-09-28,2012-01-12,poush,2068
2068-09-29,2012-01-13,poush,2068
2068-09-30,2012-01-14,poush,2068
2068-10-01,2012-01-15,magh,2068
2068-10-02,2012-01-16,magh,2068
2068-10-03,2012-01-17,magh,2068
2068-10-04,2012-01-18,magh,2068
2068-10-05,2012-01-19,magh,2068
2068-10-06,2012-01-20,magh,2068
2068-10-07,2012-01-21,magh,2068
2068-10-08,2012-01-22,magh,2068
2068-10-09,2012-01-23,magh,2068
2068-10-10,2012-01-24,magh,2068
2068-10-11,2012-01-25,magh,2068
2068-10-12,2012-01-26,magh,2068
2068-10-13,2012-01-27,magh,2068
2068-10-14,2012-01-28,magh,2068
2068-10-15,2012-01-29,magh,2068
2068-10-16,2012-01-30,magh,2068
2068-10-17,2012-01-31,magh,2068
2068-10-18,2012-02-01,magh,2068
2068-10-19,2012-02-02,magh,2068
2068-10-20,2012-02-03,magh,2068
2068-10-21,2012-02-04,magh,2068
2068-10-22,2012-02-05,magh,2068
2068-10-23,2012-02-06,magh,2068
2068-10-24,2012-02-07,magh,2068
2068-10-25,2012-02-08,magh,2068
2068-10-26,2012-02-09,magh,2068
2068-10-27,2012-02-10,magh,2068
2068-10-28,2012-02-11,magh,2068
2068-10-29,2012-02-12,magh,2068
2068-11-01,2012-02-13,falgun,2068
2068-11-02,2012-02-14,falgun,2068
2068-11-03,2012-02-15,falgun,2068
2068-11-04,2012-02-16,falgun,2068
2068-11-05,2012-02-17,falgun,2068
2068-11-06,2012-02-18,falgun,2068
2068-11-07,2012-02-19,falgun,2068
2068-11-08,2012-02-20,falgun,2068
2068-11-09,2012-02-21,falgun,2068
2068-11-10,2012-02-22,falgun,2068
2068-11-11,2012-02-23,falgun,2068
2068-11-12,2012-02-24,falgun,2068
2068-11-13,2012-02-25,falgun,2068
2068-11-14,2012-02-26,falgun,2068
2068-11-15,2012-02-27,falgun,2068
2068-11-16,2012-02-28,falgun,2068
2068-11-17,2012-02-29,falgun,2068
2068-11-18,2012-03-01,falgun,2068
2068-11-19,2012-03-02,falgun,2068
2068-11-20,2012-03-03,falgun,2068
2068-11-21,2012-03-04,falgun,2068
2068-11-22,2012-03-05,falgun,2068
2068-11-23,2012-03-06,falgun,2068
2068-11-24,2012-03-07,falgun,2068
2068-11-25,2012-03-08,falgun,2068
2068-11-26,2012-03-09,falgun,2068
2068-11-27,2012-03-10,falgun,2068
2068-11-28,2012-03-11,falgun,2068
2068-11-29,2012-03-12,falgun,2068
2068-11-30,2012-03-13,falgun,2068
2068-12-01,2012-03-14,chaitra,2068
2068-12-02,2012-03-15,chaitra,2068
2068-12-03,2012-03-16,chaitra,2068
2068-12-04,2012-03-17,chaitra,2068
2068-12-05,2012-03-18,chaitra,2068
2068-12-06,2012-03-19,chaitra,2068
2068-12-07,2012-03-20,chaitra,2068
2068-12-08,2012-03-21,chaitra,2068
2068-12-09,2012-03-22,chaitra,2068
2068-12-10,2012-03-23,chaitra,2068
2068-12-11,2012-03-24,chaitra,2068
2068-12-12,2012-03-25,chaitra,2068
2068-12-13,2012-03-26,chaitra,2068
2068-12-14,2012-03-27,chaitra,2068
2068-12-15,2012-03-28,chaitra,2068
2068-12-16,2012-03-29,chaitra,2068
2068-12-17,2012-03-30,chaitra,2068
2068-12-18,2012-03-31,chaitra,2068
2068-12-19,2012-04-01,chaitra,2068
2068-12-20,2012-04-02,chaitra,2068
2068-12-21,2012-04-03,chaitra,2068
2068-12-22,2012-04-04,chaitra,2068
2068-12-23,2012-04-05,chaitra,2068
2068-12-24,2012-04-06,chaitra,2068
2068-12-25,2012-04-07,chaitra,2068
2068-12-26,2012-04-08,chaitra,2068
2068-12-27,2012-04-09,chaitra,2068
2068-12-28,2012-04-10,chaitra,2068
2068-12-29,2012-04-11,chaitra,2068
2068-12-30,2012-04-12,chaitra,2068
2069-01-01,2012-04-13,baisakh,2069
2069-01-02,2012-04-14,baisakh,2069
2069-01-03,2012-04-15,baisakh,2069
2069-01-04,2012-04-16,baisakh,2069
2069-01-05,2012-04-17,baisakh,2069
2069-01-06,2012-04-18,baisakh,2069
2069-01-07,2012-04-19,baisakh,2069
2069-01-08,2012-04-20,baisakh,2069
2069-01-09,2012-04-21,baisakh,2069
2069-01-10,2012-04-22,baisakh,2069
2069-01-11,2012-04-23,baisakh,2069
2069-01-12,2012-04-24,baisakh,2069
2069-01-13,2012-04-25,baisakh,2069
2069-01-14,2012-04-26,baisakh,2069
2069-01-15,2012-04-27,baisakh,2069
2069-01-16,2012-04-28,baisakh,2069
2069-01-17,2012-04-29,baisakh,2069
2069-01-18,2012-04-30,baisakh,2069
2069-01-19,2012-05-01,baisakh,2069
2069-01-20,2012-05-02,baisakh,2069
2069-01-21,2012-05-03,baisakh,2069
2069-01-22,2012-05-04,baisakh,2069
2069-01-23,2012-05-05,baisakh,2069
2069-01-24,2012-05-06,baisakh,2069
2069-01-25,2012-05-07,baisakh,2069
2069-01-26,2012-05-08,baisakh,2069
2069-01-27,2012-05-09,baisakh,2069
2069-01-28,2012-05-10,baisakh,2069
2069-01-29,2012-05-11,baisakh,2069
2069-01-30,2012-05-12,baisakh,2069
2069-01-31,2012-05-13,baisakh,2069
2069-02-01,2012-05-14,jestha,2069
2069-02-02,2012-05-15,jestha,2069
2069-02-03,2012-05-16,jestha,2069
2069-02-04,2012-05-17,jestha,2069
2069-02-05,2012-05-18,jestha,2069
2069-02-06,2012-05-19,jestha,2069
2069-02-07,2012-05-20,jestha,2069
2069-02-08,2012-05-21,jestha,2069
2069-02-09,2012-05-22,jestha,2069
2069-02-10,2012-05-23,jestha,2069
2069-02-11,2012-05-24,jestha,2069
2069-02-12,2012-05-25,jestha,2069
2069-02-13,2012-05-26,jestha,2069
2069-02-14,2012-05-27,jestha,2069
2069-02-15,2012-05-28,jestha,2069
2069-02-16,2012-05-29,jestha,2069
2069-02-17,2012-05-30,jestha,2069
2069-02-18,2012-05-31,jestha,2069
2069-02-19,2012-06-01,jestha,2069
2069-02-20,2012-06-02,jestha,2069
2069-02-21,2012-06-03,jestha,2069
2069-02-22,2012-06-04,jestha,2069
2069-02-23,2012-06-05,jestha,2069
2069-02-24,2012-06-06,jestha,2069
2069-02-25,2012-06-07,jestha,2069
2069-02-26,2012-06-08,jestha,2069
2069-02-27,2012-06-09,jestha,2069
2069-02-28,2012-06-10,jestha,2069
2069-02-29,2012-06-11,jestha,2069
2069-02-30,2012-06-12,jestha,2069
2069-02-31,2012-06-13,jestha,2069
2069-02-32,2012-06-14,jestha,2069
2069-03-01,2012-06-15,ashar,2069
2069-03-02,2012-06-16,ashar,2069
2069-03-03,2012-06-17,ashar,2069
2069-03-04,2012-06-18,ashar,2069
2069-03-05,2012-06-19,ashar,2069
2069-03-06,2012-06-20,ashar,2069
2069-03-07,2012-06-21,ashar,2069
2069-03-08,2012-06-22,ashar,2069
2069-03-09,2012-06-23,ashar,2069
2069-03-10,2012-06-24,ashar,2069
2069-03-11,2012-06-25,ashar,2069
2069-03-12,2012-06-26,ashar,2069
2069-03-13,2012-06-27,ashar,2069
2069-03-14,2012-06-28,ashar,2069
2069-03-15,2012-06-29,ashar,2069
2069-03-16,2012-06-30,ashar,2069
2069-03-17,2012-07-01,ashar,2069
2069-03-18,2012-07-02,ashar,2069
2069-03-19,2012-07-03,ashar,2069
2069-03-20,2012-07-04,ashar,2069
2069-03-21,2012-07-05,ashar,2069
2069-03-22,2012-07-06,ashar,2069
2069-03-23,2012-07-07,ashar,2069
2069-03-24,2012-07-08,ashar,2069
2069-03-25,2012-07-09,ashar,2069
2069-03-26,2012-07-10,ashar,2069
2069-03-27,2012-07-11,ashar,2069
2069-03-28,2012-07-12,ashar,2069
2069-03-29,2012-07-13,ashar,2069
2069-03-30,2012-07-14,ashar,2069
2069-03-31,2012-07-15,ashar,2069
2069-04-01,2012-07-16,shrawan,2069
2069-04-02,2012-07-17,shrawan,2069
2069-04-03,2012-07-18,shrawan,2069
2069-04-04,2012-07-19,shrawan,2069
2069-04-05,2012-07-20,shrawan,2069
2069-04-06,2012-07-21,shrawan,2069
2069-04-07,2012-07-22,shrawan,2069
2069-04-08,2012-07-23,shrawan,2069
2069-04-09,2012-07-24,shrawan,2069
2069-04-10,2012-07-25,shrawan,2069
2069-04-11,2012-07-26,shrawan,2069
2069-04-12,2012-07-27,shrawan,2069
2069-04-13,2012-07-28,shrawan,2069
2069-04-14,2012-07-29,shrawan,2069
2069-04-15,2012-07-30,shrawan,2069
2069-04-16,2012-07-31,shrawan,2069
2069-04-17,2012-08-01,shrawan,2069
2069-04-18,2012-08-02,shrawan,2069
2069-04-19,2012-08-03,shrawan,2069
2069-04-20,2012-08-04,shrawan,2069
2069-04-21,2012-08-05,shrawan,2069
2069-04-22,2012-08-06,shrawan,2069
2069-04-23,2012-08-07,shrawan,2069
2069-04-24,2012-08-08,shrawan,2069
2069-04-25,2012-08-09,shrawan,2069
2069-04-26,2012-08-10,shrawan,2069
2069-04-27,2012-08-11,shrawan,2069
2069-04-28,2012-08-12,shrawan,2069
2069-04-29,2012-08-13,shrawan,2069
2069-04-30,2012-08-14,shrawan,2069
2069-04-31,2012-08-15,shrawan,2069
2069-04-32,2012-08-16,shrawan,2069
2069-05-01,2012-08-17,bhadra,2069
2069-05-02,2012-08-18,bhadra,2069
2069-05-03,2012-08-19,bhadra,2069
2069-05-04,2012-08-20,bhadra,2069
2069-05-05,2012-08-21,bhadra,2069
2069-05-06,2012-08-22,bhadra,2069
2069-05-07,2012-08-23,bhadra,2069
2069-05-08,2012-08-24,bhadra,2069
2069-05-09,2012-08-25,bhadra,2069
2069-05-10,2012-08-26,bhadra,2069
2069-05-11,2012-08-27,bhadra,2069
2069-05-12,2012-08-28,bhadra,2069
2069-05-13,2012-08-29,bhadra,2069
2069-05-14,2012-08-30,bhadra,2069
2069-05-15,2012-08-31,bhadra,2069
2069-05-16,2012-09-01,bhadra,2069
2069-05-17,2012-09-02,bhadra,2069
2069-05-18,2012-09-03,bhadra,2069
2069-05-19,2012-09-04,bhadra,2069
2069-05-20,2012-09-05,bhadra,2069
2069-05-21,2012-09-06,bhadra,2069
2069-05-22,2012-09-07,bhadra,2069
2069-05-23,2012-09-08,bhadra,2069
2069-05-24,2012-09-09,bhadra,2069
2069-05-25,2012-09-10,bhadra,2069
2069-05-26,2012-09-11,bhadra,2069
2069-05-27,2012-09-12,bhadra,2069
2069-05-28,2012-09-13,bhadra,2069
2069-05-29,2012-09-14,bhadra,2069
2069-05-30,2012-09-15,bhadra,2069
2069-05-31,2012-09-16,bhadra,2069
2069-06-01,2012-09-17,ashoj,2069
2069-06-02,2012-09-18,ashoj,2069
2069-06-03,2012-09-19,ashoj,2069
2069-06-04,2012-09-20,ashoj,2069
2069-06-05,2012-09-21,ashoj,2069
2069-06-06,2012-09-22,ashoj,2069
2069-06-07,2012-09-23,ashoj,2069
2069-06-08,2012-09-24,ashoj,2069
2069-06-09,2012-09-25,ashoj,2069
2069-06-10,2012-09-26,ashoj,2069
2069-06-11,2012-09-27,ashoj,2069
2069-06-12,2012-09-28,ashoj,2069
2069-06-13,2012-09-29,ashoj,2069
2069-06-14,2012-09-30,ashoj,2069
2069-06-15,2012-10-01,ashoj,2069
2069-06-16,2012-10-02,ashoj,2069
2069-06-17,2012-10-03,ashoj,2069
2069-06-18,2012-10-04,ashoj,2069
2069-06-19,2012-10-05,ashoj,2069
2069-06-20,2012-10-06,ashoj,2069
2069-06-21,2012-10-07,ashoj,2069
2069-06-22,2012-10-08,ashoj,2069
2069-06-23,2012-10-09,ashoj,2069
2069-06-24,2012-10-10,ashoj,2069
2069-06-25,2012-10-11,ashoj,2069
2069-06-26,2012-10-12,ashoj,2069
